schema_version,registro_id,documento_id,classificacao_id,classificacao_nome,tipo_documental_id,tipo_documental,macro_origem,caminho_relativo,pasta_pai,nome_arquivo,nome_base,extensao,mime_type,tamanho_bytes,sha256,duplicidade_grupo,duplicado_de,titulo_detectado,resumo_executivo,conteudo_central,uso_posterior,leitura_status,status_registro,status_preenchimento,fonte_pacote,data_registro,observacoes
1.0,REG-0118,DOC-C14-007,C14,Plano editorial · Publicação,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/06-PUBLICACAO-E-AGENDA/PUB-005-AGENDA-MESTRA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/06-PUBLICACAO-E-AGENDA,PUB-005-AGENDA-MESTRA.md,PUB-005-AGENDA-MESTRA,md,text/markdown,559,d170bcdfbefceee0312fd65c89bf201988ea41a74f6fac0715473543b9bbb5db,,,Agenda mestra,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Agenda mestra.",Agenda mestra,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0119,DOC-C15-001,C15,Plano editorial · Calendário,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,624,29dca52eb7b4d1f136c4bd2574245591a5aac5980e11fbbb0657bab2f5d3d24f,,,Calendario · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Calendario · Mergulhe aqui | Pastas | Notas | Ligação direta.",Calendario · Mergulhe aqui | Pastas | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0120,DOC-C15-002,C15,Plano editorial · Calendário,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/00-MERGULHE-CALENDARIO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO,00-MERGULHE-CALENDARIO.md,00-MERGULHE-CALENDARIO,md,text/markdown,130,6d1d0165dd5452de252e1cee93c3e4631a2ceb39a284d7c7098a3cc10810a4a9,,,Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Mergulhe aqui.",Mergulhe aqui,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0121,DOC-C15-003,C15,Plano editorial · Calendário,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,1044,9ab30f90575d3d1cf711dfa15813c3620dfed2506642e42bc01643f0ae573db1,,,Semana 25 31 · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Semana 25 31 · Mergulhe aqui | Notas | Ligação direta.",Semana 25 31 · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0122,DOC-C15-004,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D01-25-08-CENTRAL-DE-LANCAMENTO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D01-25-08-CENTRAL-DE-LANCAMENTO.md,D01-25-08-CENTRAL-DE-LANCAMENTO,md,text/markdown,2348,fc0216769018b727c587dc50a11344800f20f92dc18b32b0465ebebb40548fd9,,,25/08 · Central de lançamento pronta,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 25/08 · Central de lançamento pronta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",25/08 · Central de lançamento pronta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0123,DOC-C15-005,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D02-26-08-ROTAS-E-CHAMADAS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D02-26-08-ROTAS-E-CHAMADAS.md,D02-26-08-ROTAS-E-CHAMADAS,md,text/markdown,2359,fc1b35134454a8e263e92f766e612929c8101e9541e53638aaae9198afbbef4d,,,26/08 · Destinos de conversão resolvidos,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 26/08 · Destinos de conversão resolvidos | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",26/08 · Destinos de conversão resolvidos | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0124,DOC-C15-006,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D03-27-08-OFERTAS-E-CADASTROS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D03-27-08-OFERTAS-E-CADASTROS.md,D03-27-08-OFERTAS-E-CADASTROS,md,text/markdown,2365,cc7f6e1f32fdd25f6faf7a33cf87085f83db9721a912d3d82dfe41130506f3e1,,,27/08 · Ofertas prontas para receber tráfego,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 27/08 · Ofertas prontas para receber tráfego | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",27/08 · Ofertas prontas para receber tráfego | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0125,DOC-C15-007,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D04-28-08-PECA-001.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D04-28-08-PECA-001.md,D04-28-08-PECA-001,md,text/markdown,2438,7400fc1e3b011bc18399aac49364e81f416de327420521068652fc87e541c5a2,,,28/08 · Peça 001 concluída ponta a ponta,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 28/08 · Peça 001 concluída ponta a ponta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",28/08 · Peça 001 concluída ponta a ponta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0126,DOC-C15-008,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D05-29-08-PECA-002.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D05-29-08-PECA-002.md,D05-29-08-PECA-002,md,text/markdown,2378,6e563ae51a0c9024ea8597356204d2ce24b467928b60e4859c794b2b0c3e0801,,,29/08 · Peça 002 concluída ponta a ponta,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 29/08 · Peça 002 concluída ponta a ponta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",29/08 · Peça 002 concluída ponta a ponta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0127,DOC-C15-009,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D06-30-08-PECA-003.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D06-30-08-PECA-003.md,D06-30-08-PECA-003,md,text/markdown,2290,eb9a409f7f279587694f90c689331c526fe754ff4dddcce3daa25b1b137a11cf,,,30/08 · Peça 003 concluída ponta a ponta,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 30/08 · Peça 003 concluída ponta a ponta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",30/08 · Peça 003 concluída ponta a ponta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0128,DOC-C15-010,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/D07-31-08-DEMONSTRACAO-APLICATIVO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,D07-31-08-DEMONSTRACAO-APLICATIVO.md,D07-31-08-DEMONSTRACAO-APLICATIVO,md,text/markdown,2366,6e317c4a91258c64086f5c49b5834097af1c5586c4fffc9bb56c1d6a8fc0149e,,,31/08 · Demonstração do aplicativo pronta e agendada,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 31/08 · Demonstração do aplicativo pronta e agendada | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",31/08 · Demonstração do aplicativo pronta e agendada | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0129,DOC-C15-011,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31/SEMANA-01-25-31.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/01-SEMANA-25-31,SEMANA-01-25-31.md,SEMANA-01-25-31,md,text/markdown,457,91b75399c0c12c298076a1ff911bd8cb132c91fc9e1fee4546445f7255ccb865,,,25 a 31 de agosto,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 25 a 31 de agosto | Resultado.",25 a 31 de agosto | Resultado,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0130,DOC-C15-012,C15,Plano editorial · Calendário,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,902,6aa4d9b0e9c6d99b201c6620deb136eae71fdf3e77e718395953dab9b21d6059,,,Semana 01 05 · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Semana 01 05 · Mergulhe aqui | Notas | Ligação direta.",Semana 01 05 · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0131,DOC-C15-013,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/D08-01-09-DEMONSTRACAO-AGENTE-007.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,D08-01-09-DEMONSTRACAO-AGENTE-007.md,D08-01-09-DEMONSTRACAO-AGENTE-007,md,text/markdown,2330,a5a9d7e4b57ea3bf912cad39b846206a106fe5293dc9163e46e12fdbd271a90a,,,01/09 · Demonstração do Agente 007 pronta,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 01/09 · Demonstração do Agente 007 pronta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",01/09 · Demonstração do Agente 007 pronta | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0132,DOC-C15-014,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/D09-02-09-MAPA-OS-E-ESTUDIO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,D09-02-09-MAPA-OS-E-ESTUDIO.md,D09-02-09-MAPA-OS-E-ESTUDIO,md,text/markdown,2452,91bc4d0d54dd09673854497201d998a0613694b24ad2e4321d5237519d9b9176,,,02/09 · Demonstrações Mapa-OS e Estúdio fechadas,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 02/09 · Demonstrações Mapa-OS e Estúdio fechadas | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",02/09 · Demonstrações Mapa-OS e Estúdio fechadas | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0133,DOC-C15-015,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/D10-03-09-PUBLICACAO-E-AGENDA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,D10-03-09-PUBLICACAO-E-AGENDA.md,D10-03-09-PUBLICACAO-E-AGENDA,md,text/markdown,2299,87d963bc38094f19682a21ddcb3c024badf4df692c8d817ae710c8d72e88ddcf,,,03/09 · Agenda de distribuição fechada,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 03/09 · Agenda de distribuição fechada | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",03/09 · Agenda de distribuição fechada | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0134,DOC-C15-016,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/D11-04-09-TESTE-PONTA-A-PONTA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,D11-04-09-TESTE-PONTA-A-PONTA.md,D11-04-09-TESTE-PONTA-A-PONTA,md,text/markdown,2337,fa291a0a180b0bce550387dfbfc303d18a34da12710614d2512a1a72e4941ccb,,,04/09 · Fluxos de conversão testados,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 04/09 · Fluxos de conversão testados | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",04/09 · Fluxos de conversão testados | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0135,DOC-C15-017,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/D12-05-09-CONGELAMENTO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,D12-05-09-CONGELAMENTO.md,D12-05-09-CONGELAMENTO,md,text/markdown,2268,b74b178ab4599a73c2de7c5d6bf2991ce9ffd9b156c8f40f5b16bcaebd911517,,,05/09 · Lançamento congelado e pronto,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 05/09 · Lançamento congelado e pronto | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",05/09 · Lançamento congelado e pronto | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0136,DOC-C15-018,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05/SEMANA-02-01-05.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/02-SEMANA-01-05,SEMANA-02-01-05.md,SEMANA-02-01-05,md,text/markdown,378,a0062f7f6f52542b6be98e03bcb7c0273e17cf44e35bbf9aaf5f73c966c97e54,,,1 a 5 de setembro,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 1 a 5 de setembro | Resultado.",1 a 5 de setembro | Resultado,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0137,DOC-C15-019,C15,Plano editorial · Calendário,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,642,a346e2e92aa63712763de5296ae802c39fdf81a1227ff696c32b1a2335af6060,,,Fechamento 06 07 · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Fechamento 06 07 · Mergulhe aqui | Notas | Ligação direta.",Fechamento 06 07 · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0138,DOC-C15-020,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07/D13-06-09-CONFERENCIA-ADMINISTRATIVA.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07,D13-06-09-CONFERENCIA-ADMINISTRATIVA.md,D13-06-09-CONFERENCIA-ADMINISTRATIVA,md,text/markdown,2121,2ce7dd7e5063d68cf13db6188bacab90b07522eaec8d515d99a296c5270a2130,,,06/09 · Conferência administrativa concluída,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 06/09 · Conferência administrativa concluída | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",06/09 · Conferência administrativa concluída | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0139,DOC-C15-021,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07/D14-07-09-LANCAMENTO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07,D14-07-09-LANCAMENTO.md,D14-07-09-LANCAMENTO,md,text/markdown,2097,61205522e26c78536103900421bf21433ab516ade10fb0f7bdaf62c492e70960,,,07/09 · Lançamento ativado e observado,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 07/09 · Lançamento ativado e observado | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia.",07/09 · Lançamento ativado e observado | Navegação progressiva | Mudança de estado | Resultado do dia | Fila única do dia,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0140,DOC-C15-022,C15,Plano editorial · Calendário,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07/FECHAMENTO-06-07.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/07-CALENDARIO/03-FECHAMENTO-06-07,FECHAMENTO-06-07.md,FECHAMENTO-06-07,md,text/markdown,270,d78789e9c0fe1b8fde2cc148d6ca8b71b648f566d0ddd06f638d6fdb2caf6a86,,,6 e 7 de setembro,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em 6 e 7 de setembro | Regra.",6 e 7 de setembro | Regra,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0141,DOC-C16-001,C16,Plano editorial · Medição e evidências,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS/00-MERGULHE-AQUI.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS,00-MERGULHE-AQUI.md,00-MERGULHE-AQUI,md,text/markdown,779,7594e7cdc59112a94fe57080857df5a9b069ad1c96a0490d534513d126eac76a,,,Medicao E Evidencias · Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Medicao E Evidencias · Mergulhe aqui | Notas | Ligação direta.",Medicao E Evidencias · Mergulhe aqui | Notas | Ligação direta,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0142,DOC-C16-002,C16,Plano editorial · Medição e evidências,T03,Orientação e README,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS/00-MERGULHE-MEDICAO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS,00-MERGULHE-MEDICAO.md,00-MERGULHE-MEDICAO,md,text/markdown,140,8e86e26347807cc69164f7400cda05eb4e79c3ba2f53a192a7a7e37908006ca9,,,Mergulhe aqui,"Documento classificado como orientação e readme que orienta navegação, uso e interpretação da estrutura, com foco em Mergulhe aqui.",Mergulhe aqui,"Usar para governar a ordem de leitura, autoria, dependências e critérios do preenchimento.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0143,DOC-C16-003,C16,Plano editorial · Medição e evidências,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS/MED-001-LIGACOES-E-FORMULARIOS.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS,MED-001-LIGACOES-E-FORMULARIOS.md,MED-001-LIGACOES-E-FORMULARIOS,md,text/markdown,306,07787aa97bb78e32ac6f4468b36afd3c8a634612b39b10dd3af74757b330bc88,,,Medição 001 · ligações e formulários,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Medição 001 · ligações e formulários.",Medição 001 · ligações e formulários,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
1.0,REG-0144,DOC-C16-004,C16,Plano editorial · Medição e evidências,T04,Plano e cronograma,PLANO EDITORIAL-PRODUTOS-SERVICOS,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS/MED-002-EVIDENCIAS-DE-CONCLUSAO.md,PLANO EDITORIAL-PRODUTOS-SERVICOS/08-MEDICAO-E-EVIDENCIAS,MED-002-EVIDENCIAS-DE-CONCLUSAO.md,MED-002-EVIDENCIAS-DE-CONCLUSAO,md,text/markdown,495,86772bc0f713a15f80c9037556f5018d007aaca4f93c648c3e88b9e91e90db02,,,Evidências de conclusão,"Documento classificado como plano e cronograma que define sequência, prazo, marco ou rotina de execução, com foco em Evidências de conclusão.",Evidências de conclusão,"Usar para identificar compromissos, marcos, critérios de conclusão e lacunas operacionais.",texto_extraido,catalogado,nao_iniciado,DOCUMENTOS 2.zip,2026-08-31,
