evidencia_id,origem,rodada,claim_ou_campo,framework,dimensao,unidade,documento_id,evidencia,forca,confianca,status
EV-edd173c044,strategic_analysis,r2,"O catalogo de livros na peca visual diverge do catalogo do documento de oferta: cinco titulos versus tres, sem o titulo de gestao de riscos.",SA-05,catalog_conflict,ECO-06,DOC-C13-005,"DOC-C09-011 lista tres linhas: 'Aplicando o TDAH Adulto | TDAH e Gestao de Riscos na Pratica | Gerenciando o TDAH Adulto 360'. A referencia visual da biblioteca mostra cinco capas: 'Aplicando o TDAH Adulto (Adultos) | TDAH Kids (Kids) | Gerenciando o TDAH Adulto (Adultos) | Gerenciando o TDAH Kids (Familias) | Automacoes Neuroadaptadas (Automacoes)'. Em DOC-C05-001, Kids e automacoes constam como 'I4+ Kids, familias, automacoes etc. - Biblioteca futura - Roadmap'.",strong,0.9,conflict
EV-c2a7675836,strategic_analysis,r2,"O catalogo de livros na peca visual diverge do catalogo do documento de oferta: cinco titulos versus tres, sem o titulo de gestao de riscos.",SA-05,catalog_conflict,ECO-06,DOC-C05-001,"DOC-C09-011 lista tres linhas: 'Aplicando o TDAH Adulto | TDAH e Gestao de Riscos na Pratica | Gerenciando o TDAH Adulto 360'. A referencia visual da biblioteca mostra cinco capas: 'Aplicando o TDAH Adulto (Adultos) | TDAH Kids (Kids) | Gerenciando o TDAH Adulto (Adultos) | Gerenciando o TDAH Kids (Familias) | Automacoes Neuroadaptadas (Automacoes)'. Em DOC-C05-001, Kids e automacoes constam como 'I4+ Kids, familias, automacoes etc. - Biblioteca futura - Roadmap'.",strong,0.9,conflict
EV-b0ad607b12,strategic_analysis,r2,"O nome 'Gerenciando o TDAH Adulto' identifica ao mesmo tempo o curso, um e-book na capa de referencia e um e-book '360' na nota de oferta.",SA-12,naming_conflict,ECO-05,DOC-C09-013,"DOC-C09-013: 'Curso - Gerenciando o TDAH Adulto'. DOC-C09-011: e-book 'Gerenciando o TDAH Adulto 360 - visao sistemica'. Referencia visual: capa com selo 'E-book' e titulo 'GERENCIANDO O TDAH ADULTO - Trabalho, foco e execucao - Projetos, clientes, processos, rotina'.",strong,0.9,conflict
EV-b147cc183b,strategic_analysis,r2,"O nome 'Gerenciando o TDAH Adulto' identifica ao mesmo tempo o curso, um e-book na capa de referencia e um e-book '360' na nota de oferta.",SA-12,naming_conflict,ECO-05,DOC-C09-011,"DOC-C09-013: 'Curso - Gerenciando o TDAH Adulto'. DOC-C09-011: e-book 'Gerenciando o TDAH Adulto 360 - visao sistemica'. Referencia visual: capa com selo 'E-book' e titulo 'GERENCIANDO O TDAH ADULTO - Trabalho, foco e execucao - Projetos, clientes, processos, rotina'.",strong,0.9,conflict
EV-c1db471609,strategic_analysis,r2,"O nome 'Gerenciando o TDAH Adulto' identifica ao mesmo tempo o curso, um e-book na capa de referencia e um e-book '360' na nota de oferta.",SA-12,naming_conflict,ECO-05,DOC-C13-007,"DOC-C09-013: 'Curso - Gerenciando o TDAH Adulto'. DOC-C09-011: e-book 'Gerenciando o TDAH Adulto 360 - visao sistemica'. Referencia visual: capa com selo 'E-book' e titulo 'GERENCIANDO O TDAH ADULTO - Trabalho, foco e execucao - Projetos, clientes, processos, rotina'.",strong,0.9,conflict
EV-7d76ec486a,strategic_analysis,r2,Existem duas versoes incompativeis do bundle fisico: uma composicao com Timer e organizacao a R$ 369 e outra so de papelaria a R$ 349.,SA-06B,pricing_conflict,ECO-04,DOC-C09-008,"Versao A - DOC-C09-008 e DOC-C05-001: 'Executar Office Kit: Neurobook + Timer 45 + Organizacao + componentes de mesa/reprints selecionados'; exemplo 'Neurobook R$ 149 + Timer R$ 119 + Organizacao R$ 79 + acessorios R$ 99 = R$ 446... Se o kit for R$ 369'. Versao B - referencia visual: 'Kit TDAH Planner Reprint, R$ 349,00 ou 6x de R$ 58,17', incluindo 'Sprint Planner, Neuroagenda, Rolo de Etiquetas, Reguas de Acrilico, Reprint + QR' - sem Timer e sem saquinhos.",strong,0.9,conflict
EV-8190b17522,strategic_analysis,r2,Existem duas versoes incompativeis do bundle fisico: uma composicao com Timer e organizacao a R$ 369 e outra so de papelaria a R$ 349.,SA-06B,pricing_conflict,ECO-04,DOC-C05-001,"Versao A - DOC-C09-008 e DOC-C05-001: 'Executar Office Kit: Neurobook + Timer 45 + Organizacao + componentes de mesa/reprints selecionados'; exemplo 'Neurobook R$ 149 + Timer R$ 119 + Organizacao R$ 79 + acessorios R$ 99 = R$ 446... Se o kit for R$ 369'. Versao B - referencia visual: 'Kit TDAH Planner Reprint, R$ 349,00 ou 6x de R$ 58,17', incluindo 'Sprint Planner, Neuroagenda, Rolo de Etiquetas, Reguas de Acrilico, Reprint + QR' - sem Timer e sem saquinhos.",strong,0.9,conflict
EV-e38a8e3c9a,strategic_analysis,r2,Existem duas versoes incompativeis do bundle fisico: uma composicao com Timer e organizacao a R$ 369 e outra so de papelaria a R$ 349.,SA-06B,pricing_conflict,ECO-04,DOC-C13-008,"Versao A - DOC-C09-008 e DOC-C05-001: 'Executar Office Kit: Neurobook + Timer 45 + Organizacao + componentes de mesa/reprints selecionados'; exemplo 'Neurobook R$ 149 + Timer R$ 119 + Organizacao R$ 79 + acessorios R$ 99 = R$ 446... Se o kit for R$ 369'. Versao B - referencia visual: 'Kit TDAH Planner Reprint, R$ 349,00 ou 6x de R$ 58,17', incluindo 'Sprint Planner, Neuroagenda, Rolo de Etiquetas, Reguas de Acrilico, Reprint + QR' - sem Timer e sem saquinhos.",strong,0.9,conflict
EV-83b709bd0b,strategic_analysis,r2,A peca visual mostra operacao de compra completa enquanto a regra da unidade determina lancar sem operacao de compra.,SA-13,readiness_conflict,ECO-04,DOC-C09-008,"DOC-C09-008: 'No lancamento, priorizar pagina, lista de interesse e proposta de conjunto quando a operacao de compra ainda nao estiver pronta'. Referencia visual: botao 'ADICIONAR AO CARRINHO', carrinho com 1 item, 'ou 6x de R$ 58,17', 'Compra 100% segura', 'Frete gratis acima de R$ 199'.",strong,0.9,conflict
EV-24313ad312,strategic_analysis,r2,A peca visual mostra operacao de compra completa enquanto a regra da unidade determina lancar sem operacao de compra.,SA-13,readiness_conflict,ECO-04,DOC-C13-008,"DOC-C09-008: 'No lancamento, priorizar pagina, lista de interesse e proposta de conjunto quando a operacao de compra ainda nao estiver pronta'. Referencia visual: botao 'ADICIONAR AO CARRINHO', carrinho com 1 item, 'ou 6x de R$ 58,17', 'Compra 100% segura', 'Frete gratis acima de R$ 199'.",strong,0.9,conflict
EV-dc2a1ecca5,strategic_analysis,r2,As roupas estao explicitamente fora da primeira fase no documento e aparecem como heroi da peca visual do kit de organizacao.,SA-11A,scope_conflict,ECO-04,DOC-C05-001,"DOC-C05-001: 'P4 Roupas - Fora do escopo atual - As roupas mostradas no conceito visual nao entram nesta primeira fase - Nao lancar agora'. Referencia visual de organizacao fisica: mockup 'Kit Semanal Masculino' com polos, bermudas e meias ocupando metade da area principal e CTA 'COMPRAR KIT SEMANAL'.",strong,0.9,conflict
EV-a148508a6a,strategic_analysis,r2,As roupas estao explicitamente fora da primeira fase no documento e aparecem como heroi da peca visual do kit de organizacao.,SA-11A,scope_conflict,ECO-04,DOC-C13-009,"DOC-C05-001: 'P4 Roupas - Fora do escopo atual - As roupas mostradas no conceito visual nao entram nesta primeira fase - Nao lancar agora'. Referencia visual de organizacao fisica: mockup 'Kit Semanal Masculino' com polos, bermudas e meias ocupando metade da area principal e CTA 'COMPRAR KIT SEMANAL'.",strong,0.9,conflict
EV-b84aed7f2b,strategic_analysis,r2,"As pecas visuais mostram tres storefronts com navegacoes distintas, enquanto o plano prevê uma unica pagina Loja.",SA-13,architecture_conflict,ECO-04,DOC-C12-008,"DOC-C12-008 define uma pagina 'Loja' com objetivo 'produtos fisicos + infoprodutos'. As pecas mostram: 'executar.com/kit-tdah-planner-reprint' com nav 'Inicio, Produtos, Sistema, Comunidade, Sobre'; 'executar.com/kit-semanal-masculino' com nav 'KITS, SACOS, ORGANIZADORES, ACESSORIOS'; e a biblioteca com nav 'Inicio, Sobre, Biblioteca, Planos, Comunidade, Recursos'.",strong,0.85,conflict
EV-da3ee1560f,strategic_analysis,r2,"As pecas visuais mostram tres storefronts com navegacoes distintas, enquanto o plano prevê uma unica pagina Loja.",SA-13,architecture_conflict,ECO-04,DOC-C13-008,"DOC-C12-008 define uma pagina 'Loja' com objetivo 'produtos fisicos + infoprodutos'. As pecas mostram: 'executar.com/kit-tdah-planner-reprint' com nav 'Inicio, Produtos, Sistema, Comunidade, Sobre'; 'executar.com/kit-semanal-masculino' com nav 'KITS, SACOS, ORGANIZADORES, ACESSORIOS'; e a biblioteca com nav 'Inicio, Sobre, Biblioteca, Planos, Comunidade, Recursos'.",strong,0.85,conflict
EV-beaedc7e14,strategic_analysis,r2,"As pecas visuais mostram tres storefronts com navegacoes distintas, enquanto o plano prevê uma unica pagina Loja.",SA-13,architecture_conflict,ECO-04,DOC-C13-009,"DOC-C12-008 define uma pagina 'Loja' com objetivo 'produtos fisicos + infoprodutos'. As pecas mostram: 'executar.com/kit-tdah-planner-reprint' com nav 'Inicio, Produtos, Sistema, Comunidade, Sobre'; 'executar.com/kit-semanal-masculino' com nav 'KITS, SACOS, ORGANIZADORES, ACESSORIOS'; e a biblioteca com nav 'Inicio, Sobre, Biblioteca, Planos, Comunidade, Recursos'.",strong,0.85,conflict
EV-427fc67b07,strategic_analysis,r2,"As pecas visuais mostram tres storefronts com navegacoes distintas, enquanto o plano prevê uma unica pagina Loja.",SA-13,architecture_conflict,ECO-04,DOC-C13-005,"DOC-C12-008 define uma pagina 'Loja' com objetivo 'produtos fisicos + infoprodutos'. As pecas mostram: 'executar.com/kit-tdah-planner-reprint' com nav 'Inicio, Produtos, Sistema, Comunidade, Sobre'; 'executar.com/kit-semanal-masculino' com nav 'KITS, SACOS, ORGANIZADORES, ACESSORIOS'; e a biblioteca com nav 'Inicio, Sobre, Biblioteca, Planos, Comunidade, Recursos'.",strong,0.85,conflict
EV-39591f5760,strategic_analysis,r2,"A peca da biblioteca sugere modelo de assinatura, enquanto a arquitetura comercial documentada e de compra unitaria em escada.",SA-06A,model_conflict,ECO-05,DOC-C13-005,"Referencia visual da biblioteca: item de menu 'Planos', botao 'Entrar', CTA 'FACA PARTE DA BIBLIOTECA EXECUTAR' e selos 'Atualizacoes constantes' e 'Acesso em qualquer lugar e dispositivo'. DOC-C05-001 define degraus com precos unitarios (R$ 39,90, R$ 99-129, R$ 97, R$ 197) e nao menciona assinatura em nenhum ponto da arquitetura comercial.",moderate,0.8,conflict
EV-2e38c1a079,strategic_analysis,r2,"A peca da biblioteca sugere modelo de assinatura, enquanto a arquitetura comercial documentada e de compra unitaria em escada.",SA-06A,model_conflict,ECO-05,DOC-C05-001,"Referencia visual da biblioteca: item de menu 'Planos', botao 'Entrar', CTA 'FACA PARTE DA BIBLIOTECA EXECUTAR' e selos 'Atualizacoes constantes' e 'Acesso em qualquer lugar e dispositivo'. DOC-C05-001 define degraus com precos unitarios (R$ 39,90, R$ 99-129, R$ 97, R$ 197) e nao menciona assinatura em nenhum ponto da arquitetura comercial.",moderate,0.8,conflict
EV-77acc03b18,strategic_analysis,r2,Ha duas estrategias de canal incompativeis no acervo: quatro canais de distribuicao ativos e um unico canal com playlists.,SA-13,channel_conflict,ECO-08,DOC-C05-001,"Versao A - DOC-C05-001 e as notas PUB: 'DISTRIBUICAO 01 YouTube | 02 Instagram | 03 TikTok | 04 LinkedIn', com PUB-002, PUB-003 e PUB-004 criadas. Versao B - Dashboard QL-0038, subtema 'Simplificacao de canais': 'A estrategia de cinco canais e substituida por um canal principal com playlists'; acao: 'Reduzir dispersao operacional e medir consistencia por ciclo'.",strong,0.9,conflict
EV-b483ee0b09,strategic_analysis,r2,Ha duas estrategias de canal incompativeis no acervo: quatro canais de distribuicao ativos e um unico canal com playlists.,SA-13,channel_conflict,ECO-08,DOC-C14-004,"Versao A - DOC-C05-001 e as notas PUB: 'DISTRIBUICAO 01 YouTube | 02 Instagram | 03 TikTok | 04 LinkedIn', com PUB-002, PUB-003 e PUB-004 criadas. Versao B - Dashboard QL-0038, subtema 'Simplificacao de canais': 'A estrategia de cinco canais e substituida por um canal principal com playlists'; acao: 'Reduzir dispersao operacional e medir consistencia por ciclo'.",strong,0.9,conflict
EV-c51337adf0,strategic_analysis,r2,Ha duas estrategias de canal incompativeis no acervo: quatro canais de distribuicao ativos e um unico canal com playlists.,SA-13,channel_conflict,ECO-08,DOC-C14-005,"Versao A - DOC-C05-001 e as notas PUB: 'DISTRIBUICAO 01 YouTube | 02 Instagram | 03 TikTok | 04 LinkedIn', com PUB-002, PUB-003 e PUB-004 criadas. Versao B - Dashboard QL-0038, subtema 'Simplificacao de canais': 'A estrategia de cinco canais e substituida por um canal principal com playlists'; acao: 'Reduzir dispersao operacional e medir consistencia por ciclo'.",strong,0.9,conflict
EV-40765b466f,strategic_analysis,r2,Ha duas estrategias de canal incompativeis no acervo: quatro canais de distribuicao ativos e um unico canal com playlists.,SA-13,channel_conflict,ECO-08,DOC-C14-006,"Versao A - DOC-C05-001 e as notas PUB: 'DISTRIBUICAO 01 YouTube | 02 Instagram | 03 TikTok | 04 LinkedIn', com PUB-002, PUB-003 e PUB-004 criadas. Versao B - Dashboard QL-0038, subtema 'Simplificacao de canais': 'A estrategia de cinco canais e substituida por um canal principal com playlists'; acao: 'Reduzir dispersao operacional e medir consistencia por ciclo'.",strong,0.9,conflict
EV-c997fc1209,strategic_analysis,r2,Ha duas estrategias de canal incompativeis no acervo: quatro canais de distribuicao ativos e um unico canal com playlists.,SA-13,channel_conflict,ECO-08,DOC-C07-009,"Versao A - DOC-C05-001 e as notas PUB: 'DISTRIBUICAO 01 YouTube | 02 Instagram | 03 TikTok | 04 LinkedIn', com PUB-002, PUB-003 e PUB-004 criadas. Versao B - Dashboard QL-0038, subtema 'Simplificacao de canais': 'A estrategia de cinco canais e substituida por um canal principal com playlists'; acao: 'Reduzir dispersao operacional e medir consistencia por ciclo'.",strong,0.9,conflict
EV-27848d5e7d,strategic_analysis,r2,Blog e newsletter aparecem como canal inicial prioritario em uma fonte e como apenas dois entre oito plataformas em outra.,SA-11A,channel_conflict,ECO-08,DOC-C07-009,"Dashboard QL-000057: 'A equipe decidiu priorizar um blog visual-first com newsletter como canal inicial, com a hipotese de que blogs gerariam mais leads qualificados do que redes sociais dispersas para este publico'; acao: 'Concentrar recursos iniciais de marketing em conteudo de blog e newsletter antes de expandir para redes sociais'. DOC-C05-001 estrutura oito posicoes (4 owned + 4 distribuicao) sem hierarquia de fase.",moderate,0.8,conflict
EV-c272c23e64,strategic_analysis,r2,Blog e newsletter aparecem como canal inicial prioritario em uma fonte e como apenas dois entre oito plataformas em outra.,SA-11A,channel_conflict,ECO-08,DOC-C05-001,"Dashboard QL-000057: 'A equipe decidiu priorizar um blog visual-first com newsletter como canal inicial, com a hipotese de que blogs gerariam mais leads qualificados do que redes sociais dispersas para este publico'; acao: 'Concentrar recursos iniciais de marketing em conteudo de blog e newsletter antes de expandir para redes sociais'. DOC-C05-001 estrutura oito posicoes (4 owned + 4 distribuicao) sem hierarquia de fase.",moderate,0.8,conflict
EV-51447c6d04,strategic_analysis,r2,"A comunidade aparece como item de menu ativo e como selo de produto nas pecas visuais, mas o acervo textual a classifica como futura.",SA-09B,community_conflict,ECO-08,DOC-C05-001,Ecossistema: 'OWNED 04 Executar / comunidade futura - Continuidade e aplicacao'. Pecas visuais: nav 'Comunidade' na loja do Office Kit e na biblioteca; selo 'COMUNIDADE E APOIO' na capa de 'Aplicando o TDAH Adulto'; selo 'Comunidade e apoio' entre os quatro beneficios do Kit TDAH Planner Reprint.,strong,0.85,conflict
EV-105ab818b0,strategic_analysis,r2,"A comunidade aparece como item de menu ativo e como selo de produto nas pecas visuais, mas o acervo textual a classifica como futura.",SA-09B,community_conflict,ECO-08,DOC-C13-008,Ecossistema: 'OWNED 04 Executar / comunidade futura - Continuidade e aplicacao'. Pecas visuais: nav 'Comunidade' na loja do Office Kit e na biblioteca; selo 'COMUNIDADE E APOIO' na capa de 'Aplicando o TDAH Adulto'; selo 'Comunidade e apoio' entre os quatro beneficios do Kit TDAH Planner Reprint.,strong,0.85,conflict
EV-99a5391d0d,strategic_analysis,r2,"A comunidade aparece como item de menu ativo e como selo de produto nas pecas visuais, mas o acervo textual a classifica como futura.",SA-09B,community_conflict,ECO-08,DOC-C13-005,Ecossistema: 'OWNED 04 Executar / comunidade futura - Continuidade e aplicacao'. Pecas visuais: nav 'Comunidade' na loja do Office Kit e na biblioteca; selo 'COMUNIDADE E APOIO' na capa de 'Aplicando o TDAH Adulto'; selo 'Comunidade e apoio' entre os quatro beneficios do Kit TDAH Planner Reprint.,strong,0.85,conflict
EV-20959f0233,strategic_analysis,r2,"A comunidade aparece como item de menu ativo e como selo de produto nas pecas visuais, mas o acervo textual a classifica como futura.",SA-09B,community_conflict,ECO-08,DOC-C13-006,Ecossistema: 'OWNED 04 Executar / comunidade futura - Continuidade e aplicacao'. Pecas visuais: nav 'Comunidade' na loja do Office Kit e na biblioteca; selo 'COMUNIDADE E APOIO' na capa de 'Aplicando o TDAH Adulto'; selo 'Comunidade e apoio' entre os quatro beneficios do Kit TDAH Planner Reprint.,strong,0.85,conflict
EV-97f0969576,strategic_analysis,r2,"As duas fontes de capacidade divergem na alocacao por frente, apesar de fecharem o mesmo total de 60h.",SA-07B,capacity_conflict,ECO-05,DOC-C08-008,"DOC-C08-008: 'Central, rotas e chamadas 12 | Ofertas e cadastros 6 | Tres pecas editoriais 15 | Demonstracoes 15 | Publicacao e agenda 5 | Teste e conferencia 7 | Total 60'. DOC-C05-001, Somatorio por Value Stream: 'Control Plane 6h | Paginas, destinos, CTAs e formularios 10h | Commerce / Hotmart / afiliados / produtos 8h | 3 Packages editoriais 15h | 3 Showrooms 9h | CMS + distribuicao 5h | QA / tracking 7h | TOTAL 60h'.",strong,0.9,conflict
EV-d9b832110f,strategic_analysis,r2,"As duas fontes de capacidade divergem na alocacao por frente, apesar de fecharem o mesmo total de 60h.",SA-07B,capacity_conflict,ECO-05,DOC-C05-001,"DOC-C08-008: 'Central, rotas e chamadas 12 | Ofertas e cadastros 6 | Tres pecas editoriais 15 | Demonstracoes 15 | Publicacao e agenda 5 | Teste e conferencia 7 | Total 60'. DOC-C05-001, Somatorio por Value Stream: 'Control Plane 6h | Paginas, destinos, CTAs e formularios 10h | Commerce / Hotmart / afiliados / produtos 8h | 3 Packages editoriais 15h | 3 Showrooms 9h | CMS + distribuicao 5h | QA / tracking 7h | TOTAL 60h'.",strong,0.9,conflict
EV-f901aa075d,strategic_analysis,r2,"Nao existe nenhum requisito de produto escrito para o livro autoral de Risco Cognitivo: nem formato, nem extensao, nem publico, nem canal.",SA-12,requirements,ECO-06,DOC-C02-002,"MASTER_INDEX RC-029 especifica apenas o white paper ('white paper de 15-30 paginas e eventual deposito em Zenodo para DOI', status PENDENTE); o livro aparece somente como ultimo item da escada RC-028, sem atributo algum.",strong,0.9,gap
EV-76b854d5cf,strategic_analysis,r2,"Nao existe nenhum requisito de produto escrito para o livro autoral de Risco Cognitivo: nem formato, nem extensao, nem publico, nem canal.",SA-12,requirements,ECO-06,DOC-C02-042,"MASTER_INDEX RC-029 especifica apenas o white paper ('white paper de 15-30 paginas e eventual deposito em Zenodo para DOI', status PENDENTE); o livro aparece somente como ultimo item da escada RC-028, sem atributo algum.",strong,0.9,gap
EV-61dba27b6d,strategic_analysis,r2,"O plano do livro autoral tem uma campanha de 14 dias com 18 ativos e fases nomeadas, mas sem datas de calendario e sem percentual de progresso.",SA-13,gtm,ECO-06,DOC-C02-039,"BMC/Gantt: '14 dias | campanha | 18 ativos | pacote principal | % geral nao informado'; sequencia D1 a D14: 'Artigo + landing (Fundacao), Manifesto, Carrossel 1, Short 1, Dado/micropost, Video principal (Derivacao), Newsletter, Infografico, Short 2, Carrossel 2 (Distribuicao), Checklist, Short 3, Lead magnet (Conversao editorial), Sintese + CTA editorial (Validacao)'.",strong,0.85,fact
EV-7a969cea57,strategic_analysis,r2,"Existem dois planos de 14 dias sobre a mesma capacidade de 6h/dia, um do lancamento Executar e um da campanha Risco Cognitivo.",SA-13,gtm,ECO-08,DOC-C08-011,"DOC-C08-011 lista a fila unica de 14 dias 25/08 a 07/09 do lancamento Executar. O BMC do Risco Cognitivo (data 2026-08-28) descreve '14 dias, campanha, 18 ativos' com D1-D14 proprios. Nenhum documento reconcilia os dois calendarios.",strong,0.85,conflict
EV-22b65d1d1d,strategic_analysis,r2,"Existem dois planos de 14 dias sobre a mesma capacidade de 6h/dia, um do lancamento Executar e um da campanha Risco Cognitivo.",SA-13,gtm,ECO-08,DOC-C02-039,"DOC-C08-011 lista a fila unica de 14 dias 25/08 a 07/09 do lancamento Executar. O BMC do Risco Cognitivo (data 2026-08-28) descreve '14 dias, campanha, 18 ativos' com D1-D14 proprios. Nenhum documento reconcilia os dois calendarios.",strong,0.85,conflict
EV-1dd8269abb,strategic_analysis,r2,"Existem dois planos de 14 dias sobre a mesma capacidade de 6h/dia, um do lancamento Executar e um da campanha Risco Cognitivo.",SA-13,gtm,ECO-08,DOC-C08-008,"DOC-C08-011 lista a fila unica de 14 dias 25/08 a 07/09 do lancamento Executar. O BMC do Risco Cognitivo (data 2026-08-28) descreve '14 dias, campanha, 18 ativos' com D1-D14 proprios. Nenhum documento reconcilia os dois calendarios.",strong,0.85,conflict
EV-2fbc0919e8,strategic_analysis,r2,"Nao ha nenhuma evidencia de leitor, resenha, teste de capa ou pesquisa de titulo para os livros digitais.",SA-04D,voice_of_customer,ECO-06,DOC-C13-004,As unicas evidencias de leitor no acervo sao referencias bibliograficas de terceiros; DOC-C13-004 classifica as capas como referencia visual e adverte 'nao confunda referencia com material aprovado para publicacao'.,strong,0.8,gap
EV-1a3bb70701,strategic_analysis,r2,"Nao ha nenhuma evidencia de leitor, resenha, teste de capa ou pesquisa de titulo para os livros digitais.",SA-04D,voice_of_customer,ECO-06,DOC-C09-011,As unicas evidencias de leitor no acervo sao referencias bibliograficas de terceiros; DOC-C13-004 classifica as capas como referencia visual e adverte 'nao confunda referencia com material aprovado para publicacao'.,strong,0.8,gap
EV-7b3a744c1d,strategic_analysis,r2,"A atratividade do livro autoral e afirmada por whitespace, e o proprio acervo classifica isso como hipotese e nao como achado validado.",SA-10A,market_attractiveness,ECO-06,DOC-C02-002,"MASTER_INDEX RC-016, status HIPOTESE: 'Nao foi encontrado na pesquisa executada um framework consolidado que una TDAH/funcoes executivas + risco endogeno + gestao de projetos + controles compensatorios de execucao... Validar com scoping review sistematica e especialistas.'",strong,0.9,hypothesis
EV-234738cea9,strategic_analysis,r2,A cadeia de infoproduto tem uma dependencia externa fora do controle do operador: aprovacao de conta e de produto na plataforma.,SA-07A,value_chain,ECO-05,DOC-C09-015,"DOC-C09-015 exige 'teste de compra quando possivel' e 'Registrar ligacao final e captura/estado de aprovacao ou disponibilidade'; DOC-C05-001, D1: 'iniciar dependencias externas Amazon/Hotmart' com DoD 'pendencias externas disparadas'.",strong,0.85,fact
EV-43c63d6e0d,strategic_analysis,r2,A cadeia de infoproduto tem uma dependencia externa fora do controle do operador: aprovacao de conta e de produto na plataforma.,SA-07A,value_chain,ECO-05,DOC-C05-001,"DOC-C09-015 exige 'teste de compra quando possivel' e 'Registrar ligacao final e captura/estado de aprovacao ou disponibilidade'; DOC-C05-001, D1: 'iniciar dependencias externas Amazon/Hotmart' com DoD 'pendencias externas disparadas'.",strong,0.85,fact
EV-7ab72906f1,strategic_analysis,r2,"O acervo reconhece que o vinculo entre produto fisico e retencao e uma proposta a validar, nao um fato.",SA-08B,customer,ECO-04,DOC-C07-009,"Dashboard QL-0039, acao secundaria: 'Validar economia unitaria e vinculo real entre fisico e retencao'.",moderate,0.8,fact
EV-608ce2faab,strategic_analysis,r2,"O curso ja tem estrutura pedagogica dimensionada, o que reduz o risco de escopo indefinido na producao.",SA-09C,opportunity,ECO-05,DOC-C05-001,"Ecossistema, 'O curso principal': 'Modulos principais 4 - um por E | Aulas por modulo 4-6 | Total de aulas 18-24 | Duracao por aula 6-12 min | Video total ~2,5-4 horas | Aplicacoes guiadas ~2 horas adicionais | Avaliacao Checkpoint por modulo | Material de apoio Workbook + mapas + templates | Conclusao Projeto pessoal / sistema minimo implementado'.",strong,0.85,fact
EV-c029c87342,strategic_analysis,r2,"O curso ja tem estrutura pedagogica dimensionada, o que reduz o risco de escopo indefinido na producao.",SA-09C,opportunity,ECO-05,DOC-C09-013,"Ecossistema, 'O curso principal': 'Modulos principais 4 - um por E | Aulas por modulo 4-6 | Total de aulas 18-24 | Duracao por aula 6-12 min | Video total ~2,5-4 horas | Aplicacoes guiadas ~2 horas adicionais | Avaliacao Checkpoint por modulo | Material de apoio Workbook + mapas + templates | Conclusao Projeto pessoal / sistema minimo implementado'.",strong,0.85,fact
EV-e2a98cc5d9,strategic_analysis,r2,"O desenho do infoproduto adota regras de acessibilidade cognitiva como requisito editorial, o que e coerente com o publico declarado.",SA-01,social,ECO-05,DOC-C05-001,"Ecossistema: 'Para o publico neurodivergente, eu adotaria como regra de acessibilidade frases curtas, blocos pequenos, linguagem inequivoca, imagens claras, bom espaco em branco e definicoes para termos incomuns - tambem alinhado as recomendacoes de acessibilidade cognitiva do W3C'.",moderate,0.8,fact
EV-b2f450e9c2,strategic_analysis,r2,O fluxo operacional de afiliados tem nove etapas descritas e uma pendencia formalizada e nao executada.,SA-07A,value_chain,ECO-08,DOC-C05-001,"Ecossistema, 'Como implementar': etapas 01 a 09, de 'Criar cadastro no Programa de Associados Amazon Brasil' a 'Cruzar receita de afiliado com artigo, video, autor e assunto'; e 'Pendencia operacional ja definida: AF-SETUP-001 - Cadastrar Amazon Associados + criar IDs de rastreamento + substituir links-base'.",strong,0.9,fact
EV-bc90cfae22,strategic_analysis,r2,O fluxo operacional de afiliados tem nove etapas descritas e uma pendencia formalizada e nao executada.,SA-07A,value_chain,ECO-08,DOC-C09-018,"Ecossistema, 'Como implementar': etapas 01 a 09, de 'Criar cadastro no Programa de Associados Amazon Brasil' a 'Cruzar receita de afiliado com artigo, video, autor e assunto'; e 'Pendencia operacional ja definida: AF-SETUP-001 - Cadastrar Amazon Associados + criar IDs de rastreamento + substituir links-base'.",strong,0.9,fact
EV-6ec82291e8,strategic_analysis,r2,"A lista de interlocutores externos esta segmentada por area de conhecimento e por abordagem recomendada, com contato publico verificado.",SA-04A,segmentation,ECO-08,DOC-C02-029,RISCO_COGNITIVO_CONTACTS.csv: RC-CON-002 'Marcio Sonego - TDAH e empreendedorismo no Brasil - marciolsonego@gmail.com'; RC-CON-005 'Kirsty Lauder - Neurodiversity Research at Work'; RC-CON-007 'Sarah Gardner - Project management; cognitive risk; governanca e IA - nenhum e-mail foi registrado no pacote'; RC-CON-008 autores APM sem e-mail: 'nao foram adicionados e-mails nao verificados'.,strong,0.9,fact
EV-6f93641310,strategic_analysis,r2,"Nao ha segmentacao de compradores do curso: a unica divisao declarada e por fase pedagogica (4E), que e estrutura de conteudo e nao de mercado.",SA-04A,segmentation,ECO-05,DOC-C09-013,"DOC-C09-013 define apenas 'Estrutura: 4 modulos: Entender, Estruturar, Executar, Evoluir'; DOC-C09-016 define o papel das linhas ('Livros digitais funcionam como produto de entrada e aplicacao. Curso funciona como aplicacao guiada') sem nomear segmentos de comprador.",strong,0.85,gap
